Time(ms),QR number,Center X(px),Center Z(px),width(px),height(px),Dist from camera(cm),Angle rel to camera(deg)
1603790625,27,-75,87,77,78,79.48717949,-7.91975449
1603790625,26,5,86,76,77,80.51948052,0.531356915
1603790625,25,84,86,81,77,80.51948052,8.855849682
1603790625,20,253,83,86,81,76.54320988,25.13945354
1603790625,32,-234,87,79,76,81.57894737,-23.4623988
1603790625,21,170,86,85,78,79.48717949,17.5012399
1603790626,27,-75,87,77,77,80.51948052,-7.91975449
1603790626,31,-155,87,79,76,81.57894737,-16.03994331
1603790626,26,5,86,76,77,80.51948052,0.531356915
1603790626,25,84,86,80,77,80.51948052,8.855849682
1603790626,20,252,83,87,81,76.54320988,25.05229683
1603790626,32,-234,87,79,76,81.57894737,-23.4623988
1603790626,21,171,86,84,78,79.48717949,17.59785176
1603790626,31,-155,87,79,76,81.57894737,-16.03994331
1603790626,26,5,86,76,77,80.51948052,0.531356915
1603790626,25,84,86,79,77,80.51948052,8.855849682
1603790626,20,253,83,86,81,76.54320988,25.13945354
1603790626,32,-234,87,79,77,80.51948052,-23.4623988
1603790626,21,170,86,85,78,79.48717949,17.5012399
1603790627,31,-155,87,79,76,81.57894737,-16.03994331
1603790627,26,5,86,76,77,80.51948052,0.531356915
1603790627,25,84,86,80,77,80.51948052,8.855849682
1603790627,20,253,83,86,81,76.54320988,25.13945354
1603790627,32,-234,87,79,77,80.51948052,-23.4623988
1603790627,21,171,86,84,78,79.48717949,17.59785176
1603790627,31,-155,87,79,76,81.57894737,-16.03994331
1603790627,27,-75,87,77,77,80.51948052,-7.91975449
1603790627,26,5,86,76,77,80.51948052,0.531356915
1603790627,25,84,86,80,77,80.51948052,8.855849682
1603790627,20,253,83,86,81,76.54320988,25.13945354
1603790627,32,-234,87,79,76,81.57894737,-23.4623988
1603790627,21,170,86,85,78,79.48717949,17.5012399
1603790628,31,-155,87,79,76,81.57894737,-16.03994331
1603790628,26,5,86,76,77,80.51948052,0.531356915
1603790628,25,84,86,80,77,80.51948052,8.855849682
1603790628,20,253,83,86,81,76.54320988,25.13945354
1603790628,32,-234,87,79,78,79.48717949,-23.4623988
1603790628,21,170,86,85,78,79.48717949,17.5012399
1603790628,31,-155,87,79,76,81.57894737,-16.03994331
1603790628,26,5,86,76,77,80.51948052,0.531356915
1603790628,25,84,86,80,77,80.51948052,8.855849682
1603790628,32,-234,87,79,76,81.57894737,-23.4623988
1603790628,20,253,83,87,81,76.54320988,25.13945354
1603790628,21,170,86,85,78,79.48717949,17.5012399
1603790629,27,-75,87,77,78,79.48717949,-7.91975449
1603790629,31,-155,87,79,76,81.57894737,-16.03994331
1603790629,26,5,86,76,77,80.51948052,0.531356915
1603790629,25,84,86,80,77,80.51948052,8.855849682
1603790629,20,253,83,86,81,76.54320988,25.13945354
1603790629,32,-234,87,79,76,81.57894737,-23.4623988
1603790629,21,171,86,84,78,79.48717949,17.59785176
1603790629,26,5,86,76,77,80.51948052,0.531356915
1603790629,25,84,86,80,77,80.51948052,8.855849682
1603790629,20,252,84,87,80,77.5,25.05229683
1603790629,32,-234,87,79,77,80.51948052,-23.4623988
1603790629,21,171,86,84,78,79.48717949,17.59785176
1603790630,31,-155,87,79,76,81.57894737,-16.03994331
1603790630,25,85,86,80,77,80.51948052,8.959575995
1603790630,20,252,83,87,81,76.54320988,25.05229683
1603790630,32,-234,87,79,77,80.51948052,-23.4623988
1603790630,21,171,86,84,78,79.48717949,17.59785176
1603790630,27,-75,87,77,77,80.51948052,-7.91975449
1603790630,31,-155,87,79,76,81.57894737,-16.03994331
1603790630,26,5,86,76,77,80.51948052,0.531356915
1603790630,25,84,86,80,77,80.51948052,8.855849682
1603790630,20,253,83,86,81,76.54320988,25.13945354
1603790630,32,-234,87,79,76,81.57894737,-23.4623988
1603790630,21,170,86,85,78,79.48717949,17.5012399
1603790631,27,-75,87,77,77,80.51948052,-7.91975449
1603790631,31,-155,87,79,76,81.57894737,-16.03994331
1603790631,26,5,86,76,77,80.51948052,0.531356915
1603790631,25,84,86,81,77,80.51948052,8.855849682
1603790631,20,252,83,87,81,76.54320988,25.05229683
1603790631,32,-234,87,79,77,80.51948052,-23.4623988
1603790631,21,170,86,85,78,79.48717949,17.5012399
1603790631,31,-155,87,79,76,81.57894737,-16.03994331
1603790631,26,5,86,76,77,80.51948052,0.531356915
1603790631,25,84,86,80,77,80.51948052,8.855849682
1603790631,20,252,83,87,81,76.54320988,25.05229683
1603790631,32,-234,87,79,78,79.48717949,-23.4623988
1603790631,21,170,86,85,78,79.48717949,17.5012399
1603790632,27,-75,87,77,77,80.51948052,-7.91975449
1603790632,32,-234,87,79,77,80.51948052,-23.4623988
1603790632,26,5,86,76,77,80.51948052,0.531356915
1603790632,25,84,86,79,77,80.51948052,8.855849682
1603790632,20,253,83,86,81,76.54320988,25.13945354
1603790632,21,171,86,84,78,79.48717949,17.59785176
1603790632,27,-75,87,77,77,80.51948052,-7.91975449
1603790632,32,-234,87,79,77,80.51948052,-23.4623988
1603790632,26,5,86,76,77,80.51948052,0.531356915
1603790632,25,84,86,80,77,80.51948052,8.855849682
1603790632,20,253,83,86,81,76.54320988,25.13945354
1603790632,21,171,86,84,78,79.48717949,17.59785176
1603790633,27,-75,87,77,77,80.51948052,-7.91975449
1603790633,32,-234,87,79,77,80.51948052,-23.4623988
1603790633,31,-155,87,79,76,81.57894737,-16.03994331
1603790633,26,5,86,76,77,80.51948052,0.531356915
1603790633,25,85,86,80,77,80.51948052,8.959575995
1603790633,20,253,83,86,81,76.54320988,25.13945354
1603790633,21,171,86,84,78,79.48717949,17.59785176
1603790633,31,-155,87,79,76,81.57894737,-16.03994331
1603790633,27,-75,87,77,77,80.51948052,-7.91975449
1603790633,26,5,86,76,77,80.51948052,0.531356915
1603790633,25,84,86,81,77,80.51948052,8.855849682
1603790633,20,252,83,87,81,76.54320988,25.05229683
1603790633,32,-234,87,79,76,81.57894737,-23.4623988
1603790633,21,170,86,85,78,79.48717949,17.5012399
1603790633,27,-75,87,77,77,80.51948052,-7.91975449
1603790633,31,-155,87,79,76,81.57894737,-16.03994331
1603790633,26,5,86,76,77,80.51948052,0.531356915
1603790633,25,84,86,81,77,80.51948052,8.855849682
1603790633,20,253,83,86,81,76.54320988,25.13945354
1603790633,32,-234,87,79,76,81.57894737,-23.4623988
1603790633,21,171,86,84,78,79.48717949,17.59785176
1603790634,27,-75,87,77,77,80.51948052,-7.91975449
1603790634,31,-155,87,79,77,80.51948052,-16.03994331
1603790634,26,5,86,76,77,80.51948052,0.531356915
1603790634,25,84,86,81,77,80.51948052,8.855849682
1603790634,20,253,83,86,81,76.54320988,25.13945354
1603790634,32,-234,87,79,77,80.51948052,-23.4623988
1603790634,21,170,86,85,78,79.48717949,17.5012399
1603790634,31,-155,87,79,76,81.57894737,-16.03994331
1603790634,26,5,86,76,77,80.51948052,0.531356915
1603790634,25,84,86,79,77,80.51948052,8.855849682
1603790634,20,253,83,86,81,76.54320988,25.13945354
1603790634,32,-234,87,79,77,80.51948052,-23.4623988
1603790634,21,170,86,85,78,79.48717949,17.5012399
1603790635,31,-155,87,79,76,81.57894737,-16.03994331
1603790635,26,5,86,76,77,80.51948052,0.531356915
1603790635,25,84,86,80,77,80.51948052,8.855849682
1603790635,20,253,83,86,81,76.54320988,25.13945354
1603790635,32,-234,87,79,77,80.51948052,-23.4623988
1603790635,21,170,86,85,78,79.48717949,17.5012399
1603790635,27,-75,87,77,77,80.51948052,-7.91975449
1603790635,31,-155,87,79,76,81.57894737,-16.03994331
1603790635,26,5,86,76,77,80.51948052,0.531356915
1603790635,25,84,86,80,77,80.51948052,8.855849682
1603790635,32,-234,87,79,77,80.51948052,-23.4623988
1603790635,20,253,83,86,81,76.54320988,25.13945354
1603790635,21,170,86,85,78,79.48717949,17.5012399
1603790636,27,-75,87,77,77,80.51948052,-7.91975449
1603790636,32,-234,87,79,76,81.57894737,-23.4623988
1603790636,31,-155,87,79,76,81.57894737,-16.03994331
1603790636,26,5,86,76,77,80.51948052,0.531356915
1603790636,25,84,86,79,77,80.51948052,8.855849682
1603790636,20,253,83,86,81,76.54320988,25.13945354
1603790636,21,170,86,85,78,79.48717949,17.5012399
1603790636,31,-155,87,79,76,81.57894737,-16.03994331
1603790636,26,5,86,76,77,80.51948052,0.531356915
1603790636,25,84,86,80,77,80.51948052,8.855849682
1603790636,20,253,83,87,81,76.54320988,25.13945354
1603790636,32,-234,87,79,76,81.57894737,-23.4623988
1603790636,21,171,85,84,79,78.48101266,17.59785176
1603790637,31,-155,87,79,76,81.57894737,-16.03994331
1603790637,26,5,86,76,77,80.51948052,0.531356915
1603790637,25,84,86,79,77,80.51948052,8.855849682
1603790637,20,253,83,86,81,76.54320988,25.13945354
1603790637,32,-234,87,79,77,80.51948052,-23.4623988
1603790637,21,171,86,84,78,79.48717949,17.59785176
1603790637,27,-75,87,77,77,80.51948052,-7.91975449
1603790637,31,-155,87,79,76,81.57894737,-16.03994331
1603790637,26,5,86,76,77,80.51948052,0.531356915
1603790637,25,84,86,79,77,80.51948052,8.855849682
1603790637,20,253,83,86,81,76.54320988,25.13945354
1603790637,32,-234,86,79,77,80.51948052,-23.4623988
1603790637,21,171,86,84,78,79.48717949,17.59785176
1603790638,27,-75,87,77,77,80.51948052,-7.91975449
1603790638,32,-234,87,79,76,81.57894737,-23.4623988
1603790638,31,-155,87,79,76,81.57894737,-16.03994331
1603790638,26,5,86,76,77,80.51948052,0.531356915
1603790638,25,84,86,80,77,80.51948052,8.855849682
1603790638,20,252,83,87,81,76.54320988,25.05229683
1603790638,21,170,86,85,78,79.48717949,17.5012399
1603790638,27,-75,87,77,77,80.51948052,-7.91975449
1603790638,26,5,86,76,77,80.51948052,0.531356915
1603790638,25,84,86,79,77,80.51948052,8.855849682
1603790638,20,253,83,86,81,76.54320988,25.13945354
1603790638,32,-234,87,79,77,80.51948052,-23.4623988
1603790638,21,170,86,85,78,79.48717949,17.5012399
1603790639,27,-75,87,77,77,80.51948052,-7.91975449
1603790639,31,-155,87,79,76,81.57894737,-16.03994331
1603790639,26,5,86,76,77,80.51948052,0.531356915
1603790639,25,84,86,80,77,80.51948052,8.855849682
1603790639,20,253,83,86,81,76.54320988,25.13945354
1603790639,32,-234,87,79,77,80.51948052,-23.4623988
1603790639,21,170,86,85,78,79.48717949,17.5012399
1603790639,26,5,86,76,77,80.51948052,0.531356915
1603790639,25,84,86,80,77,80.51948052,8.855849682
1603790639,20,253,83,86,81,76.54320988,25.13945354
1603790639,32,-234,87,79,77,80.51948052,-23.4623988
1603790639,21,170,86,85,78,79.48717949,17.5012399
1603790640,27,-75,87,77,78,79.48717949,-7.91975449
1603790640,31,-155,87,79,76,81.57894737,-16.03994331
1603790640,26,5,86,76,77,80.51948052,0.531356915
1603790640,25,84,86,79,77,80.51948052,8.855849682
1603790640,20,252,83,87,81,76.54320988,25.05229683
1603790640,32,-234,87,79,78,79.48717949,-23.4623988
1603790640,21,170,86,85,78,79.48717949,17.5012399
1603790640,32,-234,87,79,77,80.51948052,-23.4623988
1603790640,31,-155,87,79,77,80.51948052,-16.03994331
1603790640,26,5,86,76,77,80.51948052,0.531356915
1603790640,25,84,86,81,77,80.51948052,8.855849682
1603790640,20,253,83,86,81,76.54320988,25.13945354
1603790640,21,170,86,85,78,79.48717949,17.5012399
1603790641,31,-155,87,79,76,81.57894737,-16.03994331
1603790641,26,5,86,76,77,80.51948052,0.531356915
1603790641,25,84,86,81,77,80.51948052,8.855849682
1603790641,20,253,83,86,81,76.54320988,25.13945354
1603790641,32,-234,87,79,77,80.51948052,-23.4623988
1603790641,21,171,86,84,78,79.48717949,17.59785176
1603790641,27,-75,87,77,77,80.51948052,-7.91975449
1603790641,31,-155,87,79,76,81.57894737,-16.03994331
1603790641,26,5,86,76,77,80.51948052,0.531356915
1603790641,25,85,86,80,77,80.51948052,8.959575995
1603790641,20,253,83,86,81,76.54320988,25.13945354
1603790641,32,-234,87,79,77,80.51948052,-23.4623988
1603790641,21,171,86,84,78,79.48717949,17.59785176
1603790642,27,-75,87,77,78,79.48717949,-7.91975449
1603790642,26,5,86,76,77,80.51948052,0.531356915
1603790642,25,85,86,80,77,80.51948052,8.959575995
1603790642,20,252,83,87,81,76.54320988,25.05229683
1603790642,32,-234,87,79,77,80.51948052,-23.4623988
1603790642,21,170,86,85,78,79.48717949,17.5012399
1603790642,27,-75,87,77,78,79.48717949,-7.91975449
1603790642,32,-234,87,79,76,81.57894737,-23.4623988
1603790642,31,-155,87,79,77,80.51948052,-16.03994331
1603790642,26,5,86,76,77,80.51948052,0.531356915
1603790642,25,84,86,81,77,80.51948052,8.855849682
1603790642,20,252,83,87,81,76.54320988,25.05229683
1603790642,21,171,86,84,78,79.48717949,17.59785176
1603790643,27,-75,87,77,78,79.48717949,-7.91975449
1603790643,31,-155,87,79,76,81.57894737,-16.03994331
1603790643,26,5,86,76,77,80.51948052,0.531356915
1603790643,25,84,86,80,77,80.51948052,8.855849682
1603790643,20,253,83,86,81,76.54320988,25.13945354
1603790643,32,-234,87,79,77,80.51948052,-23.4623988
1603790643,21,171,86,84,78,79.48717949,17.59785176
1603790643,31,-155,87,79,76,81.57894737,-16.03994331
1603790643,26,5,86,76,77,80.51948052,0.531356915
1603790643,25,84,86,79,77,80.51948052,8.855849682
1603790643,20,252,83,87,81,76.54320988,25.05229683
1603790643,32,-234,87,79,76,81.57894737,-23.4623988
1603790643,21,171,86,84,78,79.48717949,17.59785176
1603790643,27,-75,87,77,77,80.51948052,-7.91975449
1603790643,31,-155,87,79,76,81.57894737,-16.03994331
1603790643,26,5,86,76,77,80.51948052,0.531356915
1603790643,25,84,86,79,77,80.51948052,8.855849682
1603790643,20,253,83,87,81,76.54320988,25.13945354
1603790643,32,-234,87,79,76,81.57894737,-23.4623988
1603790643,21,171,86,84,78,79.48717949,17.59785176
1603790644,27,-75,87,77,78,79.48717949,-7.91975449
1603790644,31,-155,87,79,76,81.57894737,-16.03994331
1603790644,26,5,86,76,77,80.51948052,0.531356915
1603790644,25,84,86,79,77,80.51948052,8.855849682
1603790644,20,253,83,86,81,76.54320988,25.13945354
1603790644,32,-234,87,79,76,81.57894737,-23.4623988
1603790644,21,170,86,85,78,79.48717949,17.5012399
1603790644,32,-234,87,79,76,81.57894737,-23.4623988
1603790644,31,-155,87,79,76,81.57894737,-16.03994331
1603790644,26,5,86,76,77,80.51948052,0.531356915
1603790644,25,84,86,81,77,80.51948052,8.855849682
1603790644,20,253,83,86,81,76.54320988,25.13945354
1603790644,21,170,86,85,78,79.48717949,17.5012399
1603790645,32,-234,87,79,76,81.57894737,-23.4623988
1603790645,26,5,86,76,77,80.51948052,0.531356915
1603790645,25,84,86,80,77,80.51948052,8.855849682
1603790645,20,253,83,86,81,76.54320988,25.13945354
1603790645,21,170,86,85,78,79.48717949,17.5012399
1603790645,26,5,86,76,77,80.51948052,0.531356915
1603790645,25,84,86,79,77,80.51948052,8.855849682
1603790645,20,252,83,87,81,76.54320988,25.05229683
1603790645,32,-234,87,79,77,80.51948052,-23.4623988
1603790645,21,170,86,85,78,79.48717949,17.5012399
1603790646,27,-75,87,77,78,79.48717949,-7.91975449
1603790646,31,-155,87,79,77,80.51948052,-16.03994331
1603790646,26,5,86,76,77,80.51948052,0.531356915
1603790646,25,84,86,80,77,80.51948052,8.855849682
1603790646,20,253,83,86,81,76.54320988,25.13945354
1603790646,32,-234,87,79,78,79.48717949,-23.4623988
1603790646,21,170,85,85,79,78.48101266,17.5012399
1603790646,27,-75,87,77,77,80.51948052,-7.91975449
1603790646,31,-155,87,79,77,80.51948052,-16.03994331
1603790646,26,5,86,76,77,80.51948052,0.531356915
1603790646,25,84,86,80,77,80.51948052,8.855849682
1603790646,32,-234,87,79,77,80.51948052,-23.4623988
1603790646,20,253,83,86,81,76.54320988,25.13945354
1603790646,21,170,85,85,79,78.48101266,17.5012399
1603790647,27,-75,87,77,78,79.48717949,-7.91975449
1603790647,32,-234,87,79,77,80.51948052,-23.4623988
1603790647,31,-155,87,79,77,80.51948052,-16.03994331
1603790647,26,5,86,76,77,80.51948052,0.531356915
1603790647,25,85,86,80,77,80.51948052,8.959575995
1603790647,21,170,86,85,78,79.48717949,17.5012399
1603790647,27,-75,87,77,77,80.51948052,-7.91975449
1603790647,32,-234,87,79,76,81.57894737,-23.4623988
1603790647,31,-155,87,79,76,81.57894737,-16.03994331
1603790647,26,5,86,76,77,80.51948052,0.531356915
1603790647,25,84,86,79,77,80.51948052,8.855849682
1603790647,20,252,83,87,81,76.54320988,25.05229683
1603790647,21,170,86,85,78,79.48717949,17.5012399
1603790648,27,-75,87,77,77,80.51948052,-7.91975449
1603790648,31,-155,87,79,76,81.57894737,-16.03994331
1603790648,26,5,86,76,77,80.51948052,0.531356915
1603790648,25,84,86,79,77,80.51948052,8.855849682
1603790648,20,253,83,86,81,76.54320988,25.13945354
1603790648,32,-234,87,79,77,80.51948052,-23.4623988
1603790648,21,170,86,85,78,79.48717949,17.5012399
1603790648,32,-234,87,79,77,80.51948052,-23.4623988
1603790648,31,-155,87,79,77,80.51948052,-16.03994331
1603790648,26,5,86,76,77,80.51948052,0.531356915
1603790648,25,84,86,81,77,80.51948052,8.855849682
1603790648,21,171,85,84,79,78.48101266,17.59785176
1603790648,20,252,83,87,81,76.54320988,25.05229683
1603790649,26,5,86,76,77,80.51948052,0.531356915
1603790649,32,-234,87,79,76,81.57894737,-23.4623988
1603790649,31,-155,87,79,76,81.57894737,-16.03994331
1603790649,27,-75,87,77,77,80.51948052,-7.91975449
1603790649,25,84,86,81,77,80.51948052,8.855849682
1603790649,20,253,83,86,81,76.54320988,25.13945354
1603790649,21,170,86,85,78,79.48717949,17.5012399
1603790649,32,-234,87,79,77,80.51948052,-23.4623988
1603790649,31,-155,87,79,76,81.57894737,-16.03994331
1603790649,26,5,86,76,77,80.51948052,0.531356915
1603790649,25,84,86,81,77,80.51948052,8.855849682
1603790649,21,170,85,85,79,78.48101266,17.5012399
1603790649,20,253,83,86,81,76.54320988,25.13945354
1603790650,31,-155,87,79,76,81.57894737,-16.03994331
1603790650,26,5,86,76,77,80.51948052,0.531356915
1603790650,25,84,86,79,77,80.51948052,8.855849682
1603790650,32,-234,87,79,76,81.57894737,-23.4623988
1603790650,20,253,83,86,81,76.54320988,25.13945354
1603790650,21,171,86,84,78,79.48717949,17.59785176
1603790650,27,-75,87,77,77,80.51948052,-7.91975449
1603790650,31,-155,87,79,76,81.57894737,-16.03994331
1603790650,26,5,86,76,77,80.51948052,0.531356915
1603790650,25,84,86,81,77,80.51948052,8.855849682
1603790650,20,253,83,86,81,76.54320988,25.13945354
1603790650,32,-234,87,79,76,81.57894737,-23.4623988
1603790650,21,171,85,84,79,78.48101266,17.59785176
1603790651,31,-155,87,79,76,81.57894737,-16.03994331
1603790651,26,5,86,76,77,80.51948052,0.531356915
1603790651,25,84,86,79,77,80.51948052,8.855849682
1603790651,20,253,83,86,81,76.54320988,25.13945354
1603790651,32,-234,87,79,77,80.51948052,-23.4623988
1603790651,21,171,86,84,78,79.48717949,17.59785176
1603790651,31,-155,87,79,76,81.57894737,-16.03994331
1603790651,26,5,86,76,77,80.51948052,0.531356915
1603790651,25,84,86,81,77,80.51948052,8.855849682
1603790651,20,253,83,86,81,76.54320988,25.13945354
1603790651,32,-234,87,79,76,81.57894737,-23.4623988
1603790651,21,171,86,84,78,79.48717949,17.59785176
1603790651,27,-75,87,77,78,79.48717949,-7.91975449
1603790651,32,-234,87,79,76,81.57894737,-23.4623988
1603790651,26,5,86,76,77,80.51948052,0.531356915
1603790651,25,84,86,80,77,80.51948052,8.855849682
1603790651,31,-155,87,79,76,81.57894737,-16.03994331
1603790651,20,253,83,86,81,76.54320988,25.13945354
1603790651,21,170,86,85,78,79.48717949,17.5012399
1603790652,26,5,86,76,77,80.51948052,0.531356915
1603790652,25,84,86,80,77,80.51948052,8.855849682
1603790652,20,253,83,86,81,76.54320988,25.13945354
1603790652,32,-234,87,79,77,80.51948052,-23.4623988
1603790652,21,170,86,85,78,79.48717949,17.5012399
1603790652,27,-75,87,77,77,80.51948052,-7.91975449
1603790652,31,-155,87,79,76,81.57894737,-16.03994331
1603790652,26,5,86,76,77,80.51948052,0.531356915
1603790652,25,85,86,80,77,80.51948052,8.959575995
1603790652,20,253,83,86,81,76.54320988,25.13945354
1603790652,32,-234,87,79,76,81.57894737,-23.4623988
1603790652,21,170,86,85,78,79.48717949,17.5012399
1603790653,32,-234,87,79,77,80.51948052,-23.4623988
1603790653,31,-155,87,79,76,81.57894737,-16.03994331
1603790653,27,-75,87,77,77,80.51948052,-7.91975449
1603790653,26,5,86,76,77,80.51948052,0.531356915
1603790653,25,84,86,79,77,80.51948052,8.855849682
1603790653,20,252,83,87,81,76.54320988,25.05229683
1603790653,21,170,86,85,78,79.48717949,17.5012399
1603790653,31,-155,87,79,76,81.57894737,-16.03994331
1603790653,26,5,86,76,77,80.51948052,0.531356915
1603790653,25,84,86,80,77,80.51948052,8.855849682
1603790653,32,-234,87,79,77,80.51948052,-23.4623988
1603790653,20,253,84,86,80,77.5,25.13945354
1603790653,21,170,86,85,78,79.48717949,17.5012399
1603790654,31,-155,87,79,76,81.57894737,-16.03994331
1603790654,25,84,86,80,77,80.51948052,8.855849682
1603790654,20,253,83,86,81,76.54320988,25.13945354
1603790654,32,-234,87,79,77,80.51948052,-23.4623988
1603790654,21,171,86,84,78,79.48717949,17.59785176
1603790654,27,-75,87,77,77,80.51948052,-7.91975449
1603790654,31,-155,87,79,76,81.57894737,-16.03994331
1603790654,26,5,86,76,77,80.51948052,0.531356915
1603790654,25,84,86,80,77,80.51948052,8.855849682
1603790654,20,253,83,86,81,76.54320988,25.13945354
1603790654,32,-234,87,79,76,81.57894737,-23.4623988
1603790654,21,171,86,84,78,79.48717949,17.59785176
1603790655,32,-234,87,79,77,80.51948052,-23.4623988
1603790655,31,-155,87,79,76,81.57894737,-16.03994331
1603790655,26,5,86,76,77,80.51948052,0.531356915
1603790655,25,85,86,80,77,80.51948052,8.959575995
1603790655,20,253,83,86,81,76.54320988,25.13945354
1603790655,21,171,86,84,78,79.48717949,17.59785176
1603790655,27,-75,87,77,77,80.51948052,-7.91975449
1603790655,26,5,86,76,77,80.51948052,0.531356915
1603790655,25,84,86,80,77,80.51948052,8.855849682
1603790655,20,253,83,86,81,76.54320988,25.13945354
1603790655,31,-155,87,79,76,81.57894737,-16.03994331
1603790655,32,-234,87,79,76,81.57894737,-23.4623988
1603790655,21,170,86,85,78,79.48717949,17.5012399
1603790656,26,5,86,76,77,80.51948052,0.531356915
1603790656,25,84,86,79,77,80.51948052,8.855849682
1603790656,20,253,83,86,81,76.54320988,25.13945354
1603790656,32,-234,87,79,77,80.51948052,-23.4623988
1603790656,21,171,85,84,79,78.48101266,17.59785176
1603790656,27,-75,87,77,77,80.51948052,-7.91975449
1603790656,31,-155,87,79,76,81.57894737,-16.03994331
1603790656,26,5,86,76,77,80.51948052,0.531356915
1603790656,25,84,86,80,77,80.51948052,8.855849682
1603790656,20,253,83,87,81,76.54320988,25.13945354
1603790656,32,-234,87,79,77,80.51948052,-23.4623988
1603790656,21,170,86,85,78,79.48717949,17.5012399
1603790657,31,-155,87,79,76,81.57894737,-16.03994331
1603790657,26,5,86,76,77,80.51948052,0.531356915
1603790657,25,84,86,80,77,80.51948052,8.855849682
1603790657,20,253,83,86,81,76.54320988,25.13945354
1603790657,32,-234,87,79,76,81.57894737,-23.4623988
1603790657,21,170,86,85,78,79.48717949,17.5012399
1603790657,31,-155,87,79,76,81.57894737,-16.03994331
1603790657,26,5,86,76,77,80.51948052,0.531356915
1603790657,25,84,86,80,77,80.51948052,8.855849682
1603790657,20,253,83,86,81,76.54320988,25.13945354
1603790657,32,-234,87,79,76,81.57894737,-23.4623988
1603790658,31,-155,87,79,76,81.57894737,-16.03994331
1603790658,26,5,86,76,77,80.51948052,0.531356915
1603790658,25,84,86,79,77,80.51948052,8.855849682
1603790658,32,-234,87,79,77,80.51948052,-23.4623988
1603790659,27,-75,87,77,77,80.51948052,-7.91975449
1603790659,31,-155,87,79,76,81.57894737,-16.03994331
1603790659,26,5,86,76,77,80.51948052,0.531356915
1603790659,25,84,86,79,77,80.51948052,8.855849682
1603790659,20,253,83,86,81,76.54320988,25.13945354
1603790659,32,-234,87,79,77,80.51948052,-23.4623988
1603790659,21,171,86,84,78,79.48717949,17.59785176
1603790659,32,-234,87,79,76,81.57894737,-23.4623988
1603790659,31,-155,87,79,77,80.51948052,-16.03994331
1603790659,27,-75,87,77,77,80.51948052,-7.91975449
1603790659,26,5,86,76,77,80.51948052,0.531356915
1603790659,25,84,86,80,77,80.51948052,8.855849682
1603790659,20,253,83,86,81,76.54320988,25.13945354
1603790659,21,171,86,84,78,79.48717949,17.59785176
1603790660,27,-75,87,77,77,80.51948052,-7.91975449
1603790660,31,-155,87,79,76,81.57894737,-16.03994331
1603790660,26,5,86,76,77,80.51948052,0.531356915
1603790660,25,84,86,80,77,80.51948052,8.855849682
1603790660,20,253,83,86,81,76.54320988,25.13945354
1603790660,32,-234,87,79,76,81.57894737,-23.4623988
1603790660,21,170,85,85,79,78.48101266,17.5012399
1603790660,31,-155,87,79,76,81.57894737,-16.03994331
1603790660,26,5,86,76,77,80.51948052,0.531356915
1603790660,25,84,86,81,77,80.51948052,8.855849682
1603790660,20,253,83,86,81,76.54320988,25.13945354
1603790660,32,-234,87,79,77,80.51948052,-23.4623988
1603790660,21,171,86,84,78,79.48717949,17.59785176
1603790660,32,-234,87,79,77,80.51948052,-23.4623988
1603790660,31,-155,87,79,77,80.51948052,-16.03994331
1603790660,26,5,86,76,77,80.51948052,0.531356915
1603790660,25,85,86,80,77,80.51948052,8.959575995
1603790660,20,253,83,86,81,76.54320988,25.13945354
1603790660,21,170,86,85,78,79.48717949,17.5012399
1603790661,31,-155,87,79,76,81.57894737,-16.03994331
1603790661,26,5,86,76,77,80.51948052,0.531356915
1603790661,25,84,86,80,77,80.51948052,8.855849682
1603790661,32,-234,87,79,76,81.57894737,-23.4623988
1603790661,21,170,85,85,79,78.48101266,17.5012399
1603790661,20,253,83,86,81,76.54320988,25.13945354
1603790661,27,-75,87,77,77,80.51948052,-7.91975449
1603790661,31,-155,87,79,76,81.57894737,-16.03994331
1603790661,26,5,86,76,77,80.51948052,0.531356915
1603790661,25,84,86,79,77,80.51948052,8.855849682
1603790661,20,253,83,86,81,76.54320988,25.13945354
1603790661,32,-234,87,79,76,81.57894737,-23.4623988
1603790661,21,170,86,85,78,79.48717949,17.5012399
1603790662,32,-234,87,79,76,81.57894737,-23.4623988
1603790662,26,5,86,76,77,80.51948052,0.531356915
1603790662,25,85,86,80,77,80.51948052,8.959575995
1603790662,20,253,83,86,81,76.54320988,25.13945354
1603790662,21,170,86,85,78,79.48717949,17.5012399
1603790662,32,-234,87,79,77,80.51948052,-23.4623988
1603790662,31,-155,87,79,76,81.57894737,-16.03994331
1603790662,26,5,86,76,77,80.51948052,0.531356915
1603790662,25,84,86,79,77,80.51948052,8.855849682
1603790662,20,253,83,86,81,76.54320988,25.13945354
1603790662,21,171,85,84,79,78.48101266,17.59785176
1603790663,27,-75,87,77,77,80.51948052,-7.91975449
1603790663,32,-234,87,79,76,81.57894737,-23.4623988
1603790663,31,-155,87,79,76,81.57894737,-16.03994331
1603790663,26,5,86,76,77,80.51948052,0.531356915
1603790663,25,84,86,79,77,80.51948052,8.855849682
1603790663,20,252,83,87,81,76.54320988,25.05229683
1603790663,21,171,86,84,78,79.48717949,17.59785176
1603790663,31,-155,87,79,76,81.57894737,-16.03994331
1603790663,26,5,86,76,77,80.51948052,0.531356915
1603790663,25,84,86,79,77,80.51948052,8.855849682
